;number_row;MinTemp;MaxTemp;Rainfall;Evaporation;Sunshine;WindGustSpeed;Humidity9am;Humidity3pm;Pressure9am;Pressure3pm;RainToday;year;month;day;week;E;ENE;ESE;N;NE;NNE;NNW;NW;S;SE;SSE;SSW;SW;W;WNW;WSW;Location_Albury;Location_BadgerysCreek;Location_Canberra;Location_Cobar;Location_CoffsHarbour;Location_Moree;Location_MountGinini;Location_Newcastle;Location_NorahHead;Location_NorfolkIsland;Location_Penrith;Location_Sydney;Location_SydneyAirport;Location_Tuggeranong;Location_WaggaWagga;Location_Williamtown;Location_Wollongong;Region_New South Wales;Radar_Brisbane;Radar_Hobart;Radar_SydneyAirport;Radar_isole;RainTomorrow
70;4340;0.772437522923;1.3497343070140744;-0.28777013770805054;0.43873558598461104;-0.01629430140980586;-0.4941752742494534;1.0742775466192163;-0.43892601166642037;-0.28668531256993207;-0.5842839933766265;0;2013;3;28;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
71;31226;0.7414175875291242;0.24306928543914177;-0.28777013770805054;-0.5477488795999002;1.1925392513373247;0.27355966247815866;-1.0247075585259877;-0.5349985892062137;0.8257106422470432;0.8059009062624126;0;2014;11;28;48;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
72;35562;0.46223816898424125;1.6743560466760545;-0.28777013770805054;-0.3833348020024816;0.666959445795094;-0.35458710393534215;1.1877362009513894;-1.255542920754664;0.18169193156353644;-0.022294353097003537;0;2010;3;26;12;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
73;40497;0.22958865353017222;0.021736281124155245;-0.28777013770805054;0.0002980457248284024;0.03626367914441725;0.8319123437346038;0.2233376391279173;-0.7271437442858004;0.8988945866428966;0.9537929168623107;0;2009;3;31;14;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
74;42433;-1.0112087622248627;1.0841347018360905;-0.28777013770805054;0.2743215083871926;1.297655212445771;-0.21499893362123085;-0.6276022683633816;-1.8319783859934242;0.45979092026777607;0.14038685856287095;0;2014;11;8;45;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
75;31426;0.3846883304995516;-0.701284866304801;-0.010554426768031266;-1.31501457505452;-1.855823620807613;-0.7035575297206204;0.5069842749583503;1.7227069829789305;0.6207955979386569;0.36222487446271817;1;2015;6;16;25;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1
76;44479;0.012449105773041045;-0.3914186602638197;-0.28777013770805054;0.16471212332224683;-0.5681530972291479;-0.35458710393534215;0.16660831196183068;0.47376347496161664;0.942804953280402;1.0573173242822462;0;2012;3;19;12;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
77;2936;-1.9262968563442011;-1.3800394128707594;0.266661284171988;-0.5477488795999002;0.1151006499757518;-1.8900569773905662;1.6983001454461688;-0.006599412737350194;1.8795594415473391;2.1517182027215056;1;2017;5;31;22;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
78;13331;-0.73202934367998;-0.9373734042407863;-0.28777013770805054;-0.10931133934011737;0.8509123777348746;1.180882769519882;-0.45741428686512187;-1.2075066319847674;-0.3745060458449595;-0.40681358065674206;0;2013;8;8;32;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
79;15949;0.7414175875291242;0.7595129621741104;-0.28777013770805054;0.0002980457248284024;0.9823073291204323;1.180882769519882;0.9040895651209564;-0.006599412737350194;-0.5501475123949977;-0.7765436071564874;0;2013;3;13;11;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
80;23108;0.3536683951056758;-0.15533012232783386;-0.28777013770805054;0.38393089345213816;0.8509123777348746;-0.4941752742494534;-0.6843315955294682;0.23358203111213324;0.22560229820104183;0.49532768400263993;0;2016;11;8;45;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0
81;24401;-0.6854994405891661;-0.8488402025147921;-0.26644585225112594;0.16471212332224683;0.1151006499757518;0.27355966247815866;-1.421812848688594;-0.10267199027714356;-0.6379682456700252;-0.4363919827767284;0;2012;5;26;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0
82;21348;0.524278039771993;-0.022530319738842165;-0.28777013770805054;0.10990743078977394;0.24649560136130969;-0.6337634445635647;-0.11703832386860227;0.47376347496161664;0.3280598203552433;0.39180327658270453;0;2011;11;11;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0
83;12408;-0.08061070040858652;0.744757428553111;-0.28777013770805054;-0.2737254169375358;0.666959445795094;-0.35458710393534215;-0.45741428686512187;-0.7751800330556972;1.2062671531054676;0.9390037158023343;0;2010;10;12;41;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
84;28087;-0.8405991175585455;-0.701284866304801;-0.28777013770805054;-0.6025535721323729;-0.5944320875062595;-0.35458710393534215;-0.45741428686512187;0.5217997637315134;1.9966537525806978;1.944669387881635;0;2014;7;14;29;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
85;10782;-0.08061070040858652;-0.36190759302182157;-0.18114871042342773;0.2743215083871926;0.22021661108419777;-0.7035575297206204;0.0531496576296575;0.47376347496161664;0.9867153199179074;1.0129497211022833;0;2014;9;6;36;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
86;12851;1.0981468445586968;0.5086688906171257;1.610091267958235;-0.6573582646648458;-1.172569873602713;-0.6337634445635647;0.960818892287043;0.47376347496161664;-2.1309207113454414;-2.0484148983156145;1;2012;2;3;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
87;29121;0.7259076198321861;0.08075841560815145;1.268902700647442;-1.2054051899895741;-0.5155951166749247;-0.35458710393534215;0.9040895651209564;0.23358203111213324;-0.06713347938237185;-0.06666195627698307;1;2017;5;20;20;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
88;48080;-2.0658865656166427;-2.073549493057717;-0.28777013770805054;0.38393089345213816;-1.46163876665094;-1.1223220406629542;1.5848414911139956;0.7619812075809967;1.0745360531929515;1.249576938062107;0;2014;9;12;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
89;38133;0.5552979751658689;-0.4356852611268171;6.301434068481638;-0.9861864198596829;-1.6981496791449437;-0.4941752742494534;1.3011948552835626;2.0109247155983105;-0.2135013681740787;-0.03708355415699671;1;2010;11;30;48;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1
90;33425;-1.8642569855564493;-1.1734619421767722;-0.28777013770805054;-1.2054051899895741;0.1676586305299749;-0.4941752742494534;0.5637136021244369;0.3296546086519266;1.513639719568072;1.6784637688018251;0;2012;7;20;29;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
91;45640;-1.3214081161636215;-1.3652838792497604;-0.28777013770805054;-0.10931133934011737;0.8246333874577632;-0.35458710393534215;-0.6276022683633816;-0.631071166746007;-0.6526050345491992;-0.6286515965565893;0;2015;8;11;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
92;15954;-0.20469044198409014;-0.022530319738842165;0.010769858688893262;0.8771731262443937;0.7457964166264284;1.180882769519882;-0.11703832386860227;0.04143687603254649;0.4012437647510967;0.6727980967225076;1;2013;3;18;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
93;1894;-0.8250891498616075;-1.7931943542587343;0.7571198496812528;0.10990743078977394;0.6406804555179826;-0.35458710393534215;0.960818892287043;1.8187795605187238;-1.4137180562660647;-0.7765436071564874;1;2014;7;10;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1
94;15681;-0.04959076501471076;-0.12581905508583577;2.7616026826321614;-0.7121629571973187;0.7195174263493169;0.203765577321103;0.960818892287043;0.6178723412713067;2.0991112747348994;2.2552426101414076;1;2012;4;12;15;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
95;31456;-0.5459097313167246;-1.3652838792497604;-0.28777013770805054;-0.5477488795999002;-1.2514068444340478;0.06417740700699172;0.5637136021244369;0.8100174963508935;-0.24277494593241006;-0.3032891732368235;0;2015;7;16;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
96;15146;-0.31326021586265557;-0.3323965257798235;-0.26644585225112594;0.21951681585471972;0.9034703582890979;0.06417740700699172;-0.34395563253294864;-0.9673251881352839;-0.8575200788575854;-0.7173868029165315;0;2010;8;20;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
97;14636;0.5552979751658689;0.40538015527013155;-0.28777013770805054;-0.2737254169375358;0.9034703582890979;-0.35458710393534215;0.45025494779226366;-0.19874456781693695;1.0452624754346034;1.042528123222253;0;2009;3;28;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
98;39257;1.2222265861341999;0.37586908802813346;-0.28777013770805054;-0.6573582646648458;0.37789055274686734;0.203765577321103;0.5069842749583503;1.4344892503595503;-0.2574117348115841;-0.12581876051693897;0;2014;4;3;14;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0
99;23682;0.7569275552260618;1.1284013026990878;-0.28777013770805054;1.0415872038418121;1.1399812707831014;0.06417740700699172;-1.1381662128581609;-0.7271437442858004;-0.7111521900658786;-0.5251271891366707;0;2010;3;9;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0
100;3661;0.3381584274087377;0.7004908276901136;-0.28777013770805054;-0.16411603187259027;-0.9097799708315979;-0.4941752742494534;-0.11703832386860227;-0.05463570150724688;0.2548758759593899;0.4213816787026909;0;2011;2;8;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
101;30249;1.4083461984974557;0.4791578233751271;0.09606700051659152;-0.7121629571973187;-1.2776858347111593;0.5527360031063812;1.1310068737853027;0.56983605250141;-0.052496690503197836;0.18475446174285048;1;2012;1;27;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
102;31109;-1.1042685684064903;-1.1144398076927757;-0.28777013770805054;-0.4381394945349545;0.5618434846866479;-0.6337634445635647;-1.3083541943564208;-0.10267199027714356;2.2893895301641116;2.432713022861292;0;2014;8;3;31;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
103;32018;1.6254857462545866;2.0284888535800327;-0.28777013770805054;0.16471212332224683;1.2188182416144362;2.506970387503939;-0.34395563253294864;-0.006599412737350194;-0.9014304454950908;-1.2645872421361612;0;2017;1;30;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
104;47031;-2.794855047372726;-3.5638583887786264;-0.26644585225112594;-0.3833348020024816;0.6932384360722055;0.5527360031063812;-1.3083541943564208;2.106997293138104;0.06459762053016098;-0.007505152037027175;0;2011;7;9;27;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
105;22359;0.8344773937107516;-0.17008565594883318;-0.28777013770805054;-0.49294418706742726;-0.0425732916869173;0.27355966247815866;0.5069842749583503;1.0982352289702735;0.5329748646636295;0.7171656999024871;0;2014;10;16;42;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0
106;30515;0.6948876844383103;0.9070682983841013;-0.28777013770805054;0.32912620091966527;0.6406804555179826;-0.4941752742494534;-0.11703832386860227;-1.111434054444974;-0.28668531256993207;-0.6878084007965451;0;2012;10;19;42;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
107;44231;-2.6397553704033463;-1.6161279508067452;-0.28777013770805054;-0.6025535721323729;0.5355644944095365;-0.07541076330711956;0.7906309107887832;-0.10267199027714356;0.7232531200928417;0.643219694602538;0;2011;7;12;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
108;38168;0.9895770706801309;0.03649181474515403;-0.28777013770805054;-0.054506646807644485;1.297655212445771;-0.07541076330711956;0.5069842749583503;1.194307806510067;-0.9307040232534388;-0.613862395496596;0;2011;1;6;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0
109;42136;0.058979008863854966;1.4677785759820672;-0.28777013770805054;0.49354027851708393;0.9297493485662094;-0.21499893362123085;-0.45741428686512187;-1.3035792095245606;0.06459762053016098;-0.2145539668768812;0;2014;1;11;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
110;18546;0.36917836280261374;0.03649181474515403;-0.28777013770805054;-0.4381394945349545;0.9560283388433208;-1.2619102109770655;0.2233376391279173;0.56983605250141;1.9234698081848445;1.9003017847016723;0;2012;4;13;15;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0
111;45776;-0.34428015125653133;0.7890240294161084;-0.28777013770805054;0.43873558598461104;0.5881224749637592;-0.07541076330711956;-0.7410609226955548;-1.1594703432148705;-0.18422779041573065;-0.7469652050365179;0;2015;12;25;52;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
112;21161;0.5863179105597449;-0.1405745887068351;0.13871557143044064;-0.054506646807644485;0.06254266942152868;-0.7035575297206204;-0.0035796695364290897;0.42572718619171995;-0.7257889789450526;-0.5251271891366707;1;2011;5;8;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0
113;41498;-0.3908100543473453;0.5086688906171257;-0.22379728133727683;-0.6025535721323729;0.6932384360722055;0.27355966247815866;0.2233376391279173;-0.342853434126627;-0.5501475123949977;-0.5399163901966471;0;2012;2;12;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
114;7138;-1.1042685684064903;-0.18484118956983248;-0.28777013770805054;-0.5477488795999002;0.6144014652408707;-0.7035575297206204;-1.535271503020767;-1.8800146747633208;0.8403474311262006;0.3770140755227113;0;2012;8;28;35;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
115;22086;1.1756966830433866;0.3168469535441373;-0.28777013770805054;0.49354027851708393;0.4041695430239788;-0.21499893362123085;-0.6276022683633816;0.04143687603254649;0.3280598203552433;0.36222487446271817;0;2014;1;16;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0
116;36519;0.772437522923;1.3497343070140744;-0.28777013770805054;0.49354027851708393;0.9297493485662094;-0.6337634445635647;-0.4006849596990352;-0.7751800330556972;0.06459762053016098;-0.11102955945694579;0;2014;1;11;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
117;40911;-2.112416468707456;-0.8488402025147921;-0.28777013770805054;-1.0957958049246286;0.43044853330109023;-1.6108806367623436;0.7339015836226966;-0.7751800330556972;0.9281681644012446;0.8059009062624126;0;2010;5;19;20;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
118;46707;-1.398957954648311;-2.2211048292677082;-0.28777013770805054;-0.3285301094700087;0.6144014652408707;1.5996472804622157;0.2233376391279173;0.47376347496161664;-0.798972923340906;-1.0575384272962904;0;2010;5;11;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
119;30992;0.8344773937107516;0.11026948285014954;-0.053202997681880373;-0.054506646807644485;-1.6193127083136092;-0.9827338703488429;0.16660831196183068;-0.10267199027714356;0.7964370644886951;0.6136412924825517;1;2014;4;8;15;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
120;28730;0.5087680720750551;0.06600288198715265;0.11739128597351604;-0.7669676497297915;0.666959445795094;0.203765577321103;-0.5141436140312085;-0.19874456781693695;1.6746443972389362;1.9890369910615977;1;2016;4;24;16;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
121;24858;0.5552979751658689;0.7595129621741104;-0.28777013770805054;-0.6025535721323729;-0.43675814584359024;-0.9827338703488429;0.5637136021244369;-0.8232163218255938;0.16705514268436242;-0.2145539668768812;0;2013;10;28;44;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0
122;2757;-0.5924396344075386;-0.09630798784383766;-0.28777013770805054;0.9319778187768668;1.5078871346626628;0.06417740700699172;-0.854519577027728;-0.5830348779761104;-0.4184164124824649;-0.11102955945694579;0;2016;11;25;47;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
123;47749;-1.8487470178595113;-1.4980836818387524;-0.13850013950957862;2.137681054491269;0.6932384360722055;2.7861467281321617;0.7339015836226966;-0.8232163218255938;-0.7404257678242266;-0.46597038489669795;1;2013;10;11;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
124;44527;-1.7556872116778839;-1.1439508749347738;-0.28777013770805054;-0.3285301094700087;0.7720754069035403;-0.9827338703488429;1.5848414911139956;0.18554574234223656;-0.11104384601987724;-0.14060796157693214;0;2012;5;6;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
125;25081;-0.5459097313167246;-0.9373734042407863;0.33063414054276163;-0.93138172732721;-0.9886169416629325;-1.1223220406629542;0.8473602379548698;1.2423440952799636;1.8063754971514856;1.7080421709218114;1;2014;6;10;24;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1
126;38747;-0.08061070040858652;-0.4209297275058178;-0.26644585225112594;0.32912620091966527;0.9034703582890979;2.01841179140455;-1.5920008301868538;-0.9192888993653872;-0.7257889789450526;-0.4955487870166843;0;2012;9;8;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0
127;29716;-0.14265057119633834;-0.5832405973368081;-0.28777013770805054;-1.31501457505452;-1.9346605916389474;-0.07541076330711956;0.2800669662940039;1.5785981166692404;0.2841494537177212;-0.17018636369690168;0;2010;7;13;28;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1
128;29825;0.6328478136505588;0.5381799578591238;-0.28777013770805054;-0.6025535721323729;0.666959445795094;1.739235450776327;-0.06030899670251568;0.2816183198820299;-0.44768999024081296;-0.5990731944366198;0;2010;10;30;43;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
129;39750;0.08999894425773074;-0.8193291352727934;3.102791249942954;-0.7121629571973187;-0.27908420418092117;-0.07541076330711956;1.1310068737853027;1.9148521380585173;0.1524183538051884;0.4213816787026909;1;2015;8;26;35;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1
130;27676;-0.11163063580246228;-0.22910779043282936;-0.26644585225112594;-0.93138172732721;-0.6469900680604824;-1.4014983812911768;1.357924182449649;0.3296546086519266;1.908833019305687;1.7671989751617505;0;2013;5;29;22;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
131;10147;0.22958865353017222;-0.19959672319083127;-0.28777013770805054;-0.10931133934011737;-0.7783850194460401;0.8319123437346038;-0.28722630536686206;1.626634405439137;-0.9160672343742648;-0.7469652050365179;0;2012;9;24;39;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1
132;18605;-0.31326021586265557;-0.7603070007887972;2.676305540804463;-0.3285301094700087;-1.9346605916389474;1.180882769519882;0.9040895651209564;1.8187795605187238;0.4012437647510967;0.49532768400263993;1;2012;6;11;24;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1
133;19856;1.4238561661943934;0.9660904328680975;-0.28777013770805054;0.7675637411794479;0.7457964166264284;0.06417740700699172;1.3011948552835626;1.0501989402003769;0.4451541313886021;0.5988520914225586;0;2016;3;3;9;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0
134;9439;-0.08061070040858652;0.27258035268113984;-0.2451215667942014;-0.7121629571973187;0.8246333874577632;0.8319123437346038;-1.8189181388512001;-1.0633977656750773;-1.281986956353532;-0.9540140198763719;0;2010;9;15;37;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
135;18523;0.9430471675893175;0.11026948285014954;0.33063414054276163;0.16471212332224683;-0.5681530972291479;1.1110886843628263;0.16660831196183068;1.0021626514304802;0.6207955979386569;0.8798469115623616;1;2012;3;19;12;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0
136;25114;-0.9646788591340489;-0.9521289378617857;-0.26644585225112594;-0.49294418706742726;0.5881224749637592;-0.07541076330711956;-1.3650835215225074;-0.8712526105954905;1.308724675259669;1.7080421709218114;0;2014;7;13;28;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0
137;19892;0.8654973291046278;-0.05204138698084026;-0.28777013770805054;-0.3833348020024816;-1.9346605916389474;-0.8431457000347317;1.1310068737853027;1.626634405439137;0.7086163312136844;0.7319549009624635;0;2016;4;8;14;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1
138;29735;-0.3597901189534695;-0.17008565594883318;-0.28777013770805054;-0.4381394945349545;0.7720754069035403;2.6465585578180506;-1.0814368856920744;-1.0153614769051806;0.18169193156353644;-0.4216027817167352;0;2010;8;1;30;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
139;31394;-0.15816053889327622;-0.701284866304801;-0.28777013770805054;-0.2737254169375358;0.1151006499757518;0.6923241734204925;-0.854519577027728;0.8100174963508935;1.8649226526681484;2.225664208021455;0;2015;5;15;20;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
140;16365;0.4001982981964895;0.27258035268113984;-0.26644585225112594;-0.5477488795999002;-0.06885228196402897;-0.4941752742494534;0.67717225645661;0.7139449188111001;-0.02322311274484981;0.1699652606828573;0;2014;5;25;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
141;41516;0.260608588924048;-0.2143522568118306;5.9815697866277695;-1.0409911123921556;-1.9346605916389474;1.739235450776327;1.5848414911139956;1.9148521380585173;-1.677180256091147;-2.1815177078555195;1;2012;3;1;9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1
